dist_code,year,state_code,state_name,dist_name,rice_area_1000_ha,rice_production_1000_tons,rice_yield_kg_per_ha,wheat_area_1000_ha,wheat_production_1000_tons,wheat_yield_kg_per_ha,maize_area_1000_ha,maize_production_1000_tons,maize_yield_kg_per_ha,groundnut_area_1000_ha,groundnut_production_1000_tons,groundnut_yield_kg_per_ha,oilseeds_area_1000_ha,oilseeds_production_1000_tons,oilseeds_yield_kg_per_ha,cotton_area_1000_ha,cotton_production_1000_tons,cotton_yield_kg_per_ha
95,2007,7,Maharashtra,Bombay,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
95,2008,7,Maharashtra,Bombay,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
95,2009,7,Maharashtra,Bombay,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
95,2010,7,Maharashtra,Bombay,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
95,2011,7,Maharashtra,Bombay,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
95,2012,7,Maharashtra,Bombay,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
95,2016,7,Maharashtra,Bombay,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.1,0.1,1000.0,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
96,1966,7,Maharashtra,Thane,150.0,172.0,1146.67,1.0,213.9029616420409,1753.5035686217434,1.0,1.0,1000.0,0.0,29.439497641314244,1026.3071195020748,10.7,0.1,9.35,0.0,14.895121857853772,257.48852610030707
96,1967,7,Maharashtra,Thane,146.0,252.0,1726.03,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,10.1,0.1,9.9,0.0,14.895121857853772,257.48852610030707
96,1968,7,Maharashtra,Thane,143.2,187.0,1305.87,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,4.5,0.1,22.22,0.0,14.895121857853772,257.48852610030707
96,1969,7,Maharashtra,Thane,140.4,201.4,1434.47,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.1,0.1,1000.0,4.5,0.2,44.44,0.0,14.895121857853772,257.48852610030707
96,1970,7,Maharashtra,Thane,139.2,248.1,1782.33,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.1,0.1,1000.0,4.1,0.2,48.78,0.0,14.895121857853772,257.48852610030707
96,1971,7,Maharashtra,Thane,141.9,221.6,1561.66,0.1,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,4.1,0.1,24.39,0.0,14.895121857853772,257.48852610030707
96,1972,7,Maharashtra,Thane,134.9,100.1,742.03,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.2,0.1,500.0,4.0,0.2,50.0,0.0,14.895121857853772,257.48852610030707
96,1973,7,Maharashtra,Thane,142.2,266.3,1872.71,0.1,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.1,0.1,1000.0,4.0,0.2,50.0,0.0,14.895121857853772,257.48852610030707
96,1974,7,Maharashtra,Thane,141.5,238.1,1682.69,0.4,0.4,1000.0,0.0,41.030672399210594,1607.0311516179174,0.2,0.1,500.0,4.6,0.3,65.22,0.0,14.895121857853772,257.48852610030707
96,1975,7,Maharashtra,Thane,141.3,285.8,2022.65,2.1,2.7,1285.71,0.0,41.030672399210594,1607.0311516179174,0.1,0.1,1000.0,3.7,0.2,54.05,0.0,14.895121857853772,257.48852610030707
96,1976,7,Maharashtra,Thane,149.0,233.7,1568.46,0.4,0.3,750.0,0.1,0.1,1000.0,0.2,0.2,1000.0,4.1,0.3,73.17,0.0,14.895121857853772,257.48852610030707
96,1977,7,Maharashtra,Thane,149.1,326.0,2186.45,0.2,0.5,2500.0,0.0,41.030672399210594,1607.0311516179174,0.3,0.2,666.67,4.9,0.3,61.22,0.0,14.895121857853772,257.48852610030707
96,1978,7,Maharashtra,Thane,148.7,265.2,1783.46,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.1,0.1,1000.0,2.5,0.2,80.0,0.0,14.895121857853772,257.48852610030707
96,1979,7,Maharashtra,Thane,149.2,222.8,1493.3,0.3,213.9029616420409,1753.5035686217434,0.2,0.4,2000.0,0.1,0.2,2000.0,5.1,0.3,58.82,0.0,14.895121857853772,257.48852610030707
96,1980,7,Maharashtra,Thane,149.9,292.4,1950.63,0.1,213.9029616420409,1753.5035686217434,0.1,0.2,2000.0,0.1,0.2,2000.0,3.5,0.8,228.57,0.0,14.895121857853772,257.48852610030707
96,1981,7,Maharashtra,Thane,150.8,310.7,2060.34,0.1,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.1,0.1,1000.0,2.3,0.5,217.39,0.0,14.895121857853772,257.48852610030707
96,1982,7,Maharashtra,Thane,150.9,268.9,1781.97,0.0,213.9029616420409,1753.5035686217434,0.2,0.2,1000.0,0.1,0.1,1000.0,2.3,0.6,260.87,0.0,14.895121857853772,257.48852610030707
96,1983,7,Maharashtra,Thane,154.4,312.8,2025.91,0.0,213.9029616420409,1753.5035686217434,0.2,0.2,1000.0,0.1,0.2,2000.0,2.3,0.7,304.35,0.0,14.895121857853772,257.48852610030707
96,1984,7,Maharashtra,Thane,151.4,270.7,1787.98,0.0,213.9029616420409,1753.5035686217434,0.2,0.3,1500.0,0.3,0.3,1000.0,2.3,0.6,260.87,0.0,14.895121857853772,257.48852610030707
96,1985,7,Maharashtra,Thane,151.9,255.7,1683.34,0.0,213.9029616420409,1753.5035686217434,0.2,0.2,1000.0,0.3,0.3,1000.0,2.5,0.6,240.0,0.0,14.895121857853772,257.48852610030707
96,1986,7,Maharashtra,Thane,151.0,170.0,1125.83,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,1.0,1026.3071195020748,5.5,1.4,254.55,0.0,14.895121857853772,257.48852610030707
96,1987,7,Maharashtra,Thane,152.0,283.0,1861.84,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,1.0,1.0,1000.0,7.9,2.7,341.77,0.0,14.895121857853772,257.48852610030707
96,1988,7,Maharashtra,Thane,150.2,299.8,1996.01,0.1,0.1,1000.0,0.2,0.1,500.0,0.6,1.0,1666.67,5.3,2.0,377.36,0.0,14.895121857853772,257.48852610030707
96,1989,7,Maharashtra,Thane,151.5,283.5,1871.29,0.1,0.1,1000.0,0.2,0.2,1000.0,0.5,0.9,1800.0,5.2,1.7,326.92,0.0,14.895121857853772,257.48852610030707
96,1990,7,Maharashtra,Thane,149.5,288.0,1926.42,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.4,0.5,1250.0,5.0,1.8,360.0,0.0,14.895121857853772,257.48852610030707
96,1991,7,Maharashtra,Thane,150.6,268.6,1783.53,0.1,0.1,1000.0,0.2,0.2,1000.0,0.4,0.5,1250.0,5.1,1.7,333.33,0.0,14.895121857853772,257.48852610030707
96,1992,7,Maharashtra,Thane,147.3,285.0,1934.83,0.0,213.9029616420409,1753.5035686217434,0.1,0.2,2000.0,0.4,0.5,1250.0,5.4,1.9,351.85,0.0,14.895121857853772,257.48852610030707
96,1993,7,Maharashtra,Thane,148.2,303.4,2047.23,0.0,213.9029616420409,1753.5035686217434,0.2,0.3,1500.0,0.5,0.8,1600.0,5.3,2.3,433.96,0.0,14.895121857853772,257.48852610030707
96,1994,7,Maharashtra,Thane,153.2,290.7,1897.52,0.0,213.9029616420409,1753.5035686217434,0.2,0.2,1000.0,0.5,1.1,2200.0,2.0,1.6,800.0,0.0,14.895121857853772,257.48852610030707
96,1995,7,Maharashtra,Thane,143.2,310.8,2170.39,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.5,0.9,1800.0,2.4,1.5,625.0,0.0,14.895121857853772,257.48852610030707
96,1996,7,Maharashtra,Thane,151.2,393.0,2599.21,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.5,1.2,2400.0,2.1,1.8,857.14,0.0,14.895121857853772,257.48852610030707
96,1997,7,Maharashtra,Thane,151.8,357.5,2355.07,0.1,0.1,1000.0,0.0,41.030672399210594,1607.0311516179174,0.3,0.4,1333.33,4.4,1.9,431.82,0.0,14.895121857853772,257.48852610030707
96,1998,7,Maharashtra,Thane,142.1,272.8,1919.77,0.1,0.1,1000.0,0.0,41.030672399210594,1607.0311516179174,0.3,0.4,1333.33,4.9,1.8,367.35,0.0,14.895121857853772,257.48852610030707
96,1999,7,Maharashtra,Thane,141.8,302.0,2129.76,0.1,0.08,800.0,0.0,41.030672399210594,1607.0311516179174,0.4,0.7,1750.0,4.4,2.17,493.18,0.0,14.895121857853772,257.48852610030707
96,2000,7,Maharashtra,Thane,141.7,175.3,1237.12,0.1,0.1,1000.0,0.0,41.030672399210594,1607.0311516179174,0.4,0.5,1250.0,4.4,1.4,318.18,0.0,14.895121857853772,257.48852610030707
96,2001,7,Maharashtra,Thane,141.0,345.1,2447.52,0.0,213.9029616420409,1753.5035686217434,0.1,0.2,2000.0,0.4,0.5,1250.0,3.5,1.6,457.14,0.0,14.895121857853772,257.48852610030707
96,2002,7,Maharashtra,Thane,140.4,159.8,1138.18,0.1,0.1,1000.0,0.1,0.1,1000.0,0.4,0.9,2250.0,3.5,1.9,542.86,0.0,14.895121857853772,257.48852610030707
96,2003,7,Maharashtra,Thane,140.9,397.5,2821.15,0.1,0.1,1000.0,0.1,0.2,2000.0,0.4,0.5,1250.0,3.6,1.71,475.0,0.0,14.895121857853772,257.48852610030707
96,2004,7,Maharashtra,Thane,141.0,335.4,2378.72,0.1,0.1,1000.0,0.1,0.1,1000.0,0.4,0.5,1250.0,3.5,1.7,485.71,0.0,14.895121857853772,257.48852610030707
96,2005,7,Maharashtra,Thane,139.5,310.6,2226.52,0.2,0.2,1000.0,0.1,0.2,2000.0,0.5,0.6,1200.0,3.9,1.58,405.13,0.0,14.895121857853772,257.48852610030707
96,2006,7,Maharashtra,Thane,140.2,257.4,1835.95,0.2,0.2,1000.0,0.1,0.2,2000.0,0.5,0.6,1200.0,3.7,1.49,402.7,0.0,14.895121857853772,257.48852610030707
96,2007,7,Maharashtra,Thane,140.6,309.25,2199.5,0.2,0.2,1000.0,0.1,0.3,3000.0,0.4,0.51,1275.0,3.3,1.41,427.27,0.0,14.895121857853772,257.48852610030707
96,2008,7,Maharashtra,Thane,140.6,303.4,2157.89,0.1,0.1,1000.0,0.1,0.3,3000.0,0.5,0.8,1600.0,3.6,1.68,466.67,0.0,14.895121857853772,257.48852610030707
96,2009,7,Maharashtra,Thane,138.6,290.76,2097.84,0.1,0.08,800.0,0.1,0.3,3000.0,0.4,0.7,1750.0,3.62,1.53,422.65,0.0,14.895121857853772,257.48852610030707
96,2010,7,Maharashtra,Thane,138.3,280.58,2028.78,0.1,0.15,1500.0,0.1,0.29,2900.0,0.5,0.66,1320.0,3.6,1.38,383.33,0.0,14.895121857853772,257.48852610030707
96,2011,7,Maharashtra,Thane,140.4,343.98,2450.0,0.1,0.1,1000.0,0.1,0.28,2800.0,0.1,0.14,1400.0,3.7,1.53,413.51,0.0,14.895121857853772,257.48852610030707
96,2012,7,Maharashtra,Thane,139.6,362.94,2599.86,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.1,0.2,2000.0,2.85,1.13,396.49,0.0,14.895121857853772,257.48852610030707
96,2013,7,Maharashtra,Thane,139.6,334.0,2392.55,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,2.9,1.4,482.76,0.0,14.895121857853772,257.48852610030707
96,2014,7,Maharashtra,Thane,132.8,328.7,2475.15,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.2,0.2,1000.0,2.9,1.2,413.79,0.0,14.895121857853772,257.48852610030707
96,2015,7,Maharashtra,Thane,133.9,306.5,2289.02,0.04,0.04,1000.0,0.04,0.12,3000.0,0.17,0.3,1764.71,2.8,0.9,321.43,0.0,14.895121857853772,257.48852610030707
96,2016,7,Maharashtra,Thane,132.7,375.3,2828.18,0.04,0.1,2833.33,0.03,0.1,3571.43,0.2,0.2,1000.0,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
96,2017,7,Maharashtra,Thane,132.68,246.3,1856.37,0.02,0.02,1419.35,0.0,41.030672399210594,4000.0,0.08,0.1,1320.51,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
97,1966,7,Maharashtra,Raigad,135.0,160.0,1185.19,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,5.7,0.3,52.63,0.0,14.895121857853772,257.48852610030707
97,1967,7,Maharashtra,Raigad,136.0,242.0,1779.41,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,5.8,0.3,51.72,0.0,14.895121857853772,257.48852610030707
97,1968,7,Maharashtra,Raigad,136.7,187.0,1367.96,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,2.4,0.3,125.0,0.0,14.895121857853772,257.48852610030707
97,1969,7,Maharashtra,Raigad,135.8,179.8,1324.01,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,2.2,0.5,227.27,0.0,14.895121857853772,257.48852610030707
97,1970,7,Maharashtra,Raigad,135.6,245.8,1812.68,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,2.0,0.3,150.0,0.0,14.895121857853772,257.48852610030707
97,1971,7,Maharashtra,Raigad,136.7,195.0,1426.48,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,2.1,0.2,95.24,0.0,14.895121857853772,257.48852610030707
97,1972,7,Maharashtra,Raigad,136.7,163.0,1192.39,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.8,0.2,111.11,0.0,14.895121857853772,257.48852610030707
97,1973,7,Maharashtra,Raigad,138.4,203.7,1471.82,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.7,0.3,176.47,0.0,14.895121857853772,257.48852610030707
97,1974,7,Maharashtra,Raigad,140.1,214.2,1528.91,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.7,0.3,176.47,0.0,14.895121857853772,257.48852610030707
97,1975,7,Maharashtra,Raigad,141.0,235.8,1672.34,0.4,0.6,1500.0,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.7,0.3,176.47,0.0,14.895121857853772,257.48852610030707
97,1976,7,Maharashtra,Raigad,141.7,215.2,1518.7,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.8,0.2,111.11,0.0,14.895121857853772,257.48852610030707
97,1977,7,Maharashtra,Raigad,141.8,290.8,2050.78,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.8,0.3,166.67,0.0,14.895121857853772,257.48852610030707
97,1978,7,Maharashtra,Raigad,142.0,268.1,1888.03,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.9,0.4,210.53,0.0,14.895121857853772,257.48852610030707
97,1979,7,Maharashtra,Raigad,147.3,238.3,1617.79,0.0,213.9029616420409,1753.5035686217434,0.3,0.8,2666.67,0.0,29.439497641314244,1026.3071195020748,1.9,0.4,210.53,0.0,14.895121857853772,257.48852610030707
97,1980,7,Maharashtra,Raigad,149.2,274.1,1837.13,0.0,213.9029616420409,1753.5035686217434,0.2,0.4,2000.0,0.0,29.439497641314244,1026.3071195020748,2.0,0.4,200.0,0.0,14.895121857853772,257.48852610030707
97,1981,7,Maharashtra,Raigad,149.4,284.8,1906.29,0.0,213.9029616420409,1753.5035686217434,0.1,0.2,2000.0,0.0,29.439497641314244,1026.3071195020748,1.9,0.5,263.16,0.0,14.895121857853772,257.48852610030707
97,1982,7,Maharashtra,Raigad,151.7,283.1,1866.18,0.0,213.9029616420409,1753.5035686217434,0.2,0.2,1000.0,0.0,29.439497641314244,1026.3071195020748,1.8,0.2,111.11,0.0,14.895121857853772,257.48852610030707
97,1983,7,Maharashtra,Raigad,151.8,272.4,1794.47,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.8,0.3,166.67,0.0,14.895121857853772,257.48852610030707
97,1984,7,Maharashtra,Raigad,151.1,323.3,2139.64,0.0,213.9029616420409,1753.5035686217434,0.2,0.2,1000.0,0.2,0.2,1000.0,1.7,0.3,176.47,0.0,14.895121857853772,257.48852610030707
97,1985,7,Maharashtra,Raigad,151.6,262.2,1729.55,0.0,213.9029616420409,1753.5035686217434,0.1,0.1,1000.0,0.2,0.2,1000.0,1.7,0.3,176.47,0.0,14.895121857853772,257.48852610030707
97,1986,7,Maharashtra,Raigad,151.0,259.0,1715.23,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.5,1666.67,3.2,0.9,281.25,0.0,14.895121857853772,257.48852610030707
97,1987,7,Maharashtra,Raigad,150.0,308.0,2053.33,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.3,1000.0,3.5,1.1,314.29,0.0,14.895121857853772,257.48852610030707
97,1988,7,Maharashtra,Raigad,151.3,345.6,2284.2,0.0,213.9029616420409,1753.5035686217434,0.1,0.1,1000.0,0.5,0.7,1400.0,3.2,1.2,375.0,0.0,14.895121857853772,257.48852610030707
97,1989,7,Maharashtra,Raigad,150.8,299.2,1984.08,0.0,213.9029616420409,1753.5035686217434,0.1,0.1,1000.0,0.4,0.8,2000.0,2.9,0.5,172.41,0.0,14.895121857853772,257.48852610030707
97,1990,7,Maharashtra,Raigad,152.4,251.4,1649.61,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.2,0.4,2000.0,2.7,1.5,555.56,0.0,14.895121857853772,257.48852610030707
97,1991,7,Maharashtra,Raigad,150.4,335.6,2231.38,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.2,666.67,2.7,0.9,333.33,0.0,14.895121857853772,257.48852610030707
97,1992,7,Maharashtra,Raigad,139.0,294.5,2118.71,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.2,0.2,1000.0,1.7,0.7,411.76,0.0,14.895121857853772,257.48852610030707
97,1993,7,Maharashtra,Raigad,138.5,328.4,2371.12,0.0,213.9029616420409,1753.5035686217434,0.1,0.1,1000.0,0.3,0.3,1000.0,0.9,0.4,444.44,0.0,14.895121857853772,257.48852610030707
97,1994,7,Maharashtra,Raigad,146.1,321.1,2197.81,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.2,666.67,0.9,0.3,333.33,0.0,14.895121857853772,257.48852610030707
97,1995,7,Maharashtra,Raigad,146.4,330.0,2254.1,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.2,0.4,2000.0,0.9,0.6,666.67,0.0,14.895121857853772,257.48852610030707
97,1996,7,Maharashtra,Raigad,142.4,332.2,2332.87,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.2,0.3,1500.0,0.9,0.5,555.56,0.0,14.895121857853772,257.48852610030707
97,1997,7,Maharashtra,Raigad,139.0,351.8,2530.94,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.1,0.1,1000.0,2.5,0.6,240.0,0.0,14.895121857853772,257.48852610030707
97,1998,7,Maharashtra,Raigad,135.4,347.7,2567.95,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.3,1000.0,1.3,0.6,461.54,0.0,14.895121857853772,257.48852610030707
97,1999,7,Maharashtra,Raigad,135.7,328.5,2420.78,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.3,1000.0,1.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
97,2000,7,Maharashtra,Raigad,134.7,291.7,2165.55,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.4,1333.33,0.9,0.6,666.67,0.0,14.895121857853772,257.48852610030707
97,2001,7,Maharashtra,Raigad,133.7,356.8,2668.66,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.4,1333.33,1.0,0.6,600.0,0.0,14.895121857853772,257.48852610030707
97,2002,7,Maharashtra,Raigad,133.2,277.8,2085.59,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.4,1333.33,1.0,0.6,600.0,0.0,14.895121857853772,257.48852610030707
97,2003,7,Maharashtra,Raigad,133.1,376.3,2827.2,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.4,1333.33,0.9,0.6,666.67,0.0,14.895121857853772,257.48852610030707
97,2004,7,Maharashtra,Raigad,133.0,297.2,2234.59,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.3,0.4,1333.33,1.0,0.8,800.0,0.0,14.895121857853772,257.48852610030707
97,2005,7,Maharashtra,Raigad,129.5,295.0,2277.99,0.0,213.9029616420409,1753.5035686217434,0.1,0.2,2000.0,0.3,0.4,1333.33,1.0,0.7,700.0,0.0,14.895121857853772,257.48852610030707
97,2006,7,Maharashtra,Raigad,132.2,314.5,2378.97,0.0,213.9029616420409,1753.5035686217434,0.1,0.2,2000.0,0.3,0.5,1666.67,1.0,0.78,780.0,0.0,14.895121857853772,257.48852610030707
97,2007,7,Maharashtra,Raigad,133.1,334.62,2514.05,0.0,213.9029616420409,1753.5035686217434,0.2,0.5,2500.0,0.3,0.41,1366.67,0.9,0.61,677.78,0.0,14.895121857853772,257.48852610030707
97,2008,7,Maharashtra,Raigad,132.3,359.8,2719.58,0.0,213.9029616420409,1753.5035686217434,0.2,0.6,3000.0,0.3,0.5,1666.67,1.0,0.78,780.0,0.0,14.895121857853772,257.48852610030707
